SC,SP,Periode,Device_trust,Friendship,Localisation,Reputation,Experiance
f3,f2,48,0.999987,0.333333,0.657919,0.709506,0.85
f3,h2,48,0.999974,0.333333,0.428662,0.64,0.615789
f3,f2,48,0.999987,0.333333,0.657919,0.709506,0.85
f3,h2,48,0.999974,0.333333,0.428662,0.64,0.615789
h5,f2,48,0.999987,0.333333,0.191639,0.709506,0.720902
h5,h2,48,0.999974,0.666667,0,0.64,0.919231
h5,h4,48,0.999816,0.666667,0.664526,0.5,0.5
h5,h2,48,0.999974,0.666667,0,0.64,0.919231
h5,f2,48,0.999987,0.333333,0.191639,0.709506,0.720902
h5,h4,48,0.999816,0.666667,0.664526,0.5,0.5
h5,f1,48,0.999999,0.333333,0.119574,0.692044,0.88
h5,f4,48,0.999999,0.333333,0.793936,0.673094,0.913971
h5,f5,48,1,0.333333,0.750669,0.662222,0.83
h5,h3,48,0.999045,0.666667,0.334537,0.595238,0.961429
h4,f1,48,0.999999,0.5,0.350769,0.692044,0.5
h4,f2,48,0.999987,0.5,0.490369,0.709506,0.5
h4,f4,48,0.999999,0.5,0.801733,0.673094,0.876471
h4,f5,48,1,0,0.480404,0.662222,0.85
h4,h2,48,0.999974,0,0.261497,0.64,0.5
h4,h3,48,0.999045,1,0.638371,0.595238,0.61
f1,f2,48,0.999987,0.666667,0.742268,0.709506,0.94
f1,f3,48,1,0.333333,0.502559,0.699369,0.890476
f1,f4,48,0.999999,0.333333,0.163344,0.673094,0.5
f1,f5,48,1,0.666667,0.0983332,0.662222,0.925
f1,h2,48,0.999974,0.333333,0.685799,0.64,0.925
f1,h3,48,0.999045,0.333333,0.659381,0.595238,0.7
f1,h4,48,0.999816,0.333333,0.350769,0.5,0.5
h1,f3,49,1,0.5,0.4744,0.699369,0.34
h1,f4,49,1,0.5,0.212492,0.673094,0.34
h4,f3,49,1,0.5,0.83245,0.699369,0.645294
h4,f4,49,1,0.5,0.801733,0.673094,0.897059
h4,h2,49,0.999985,0,0.261497,0.64,0.5
h4,h3,49,0.99906,1,0.638371,0.638095,0.61
f3,f4,49,1,0.666667,0.634183,0.673094,0.8575
f3,h2,49,0.999985,0.333333,0.428662,0.64,0.615789
f3,h3,49,0.99906,0.333333,0.805921,0.638095,0.7
f5,f3,49,1,0.333333,0.375065,0.699369,0.7
f5,f4,49,1,0.333333,0.552963,0.673094,0.937833
f5,h2,49,0.999985,0.333333,0,0.64,0.5
f5,h3,49,0.99906,0,0.225157,0.638095,0.5
f4,f3,49,1,1,0.634183,0.699369,0.925
f4,h2,49,0.999985,0,0.0635079,0.64,0.5
f4,h3,49,0.99906,0.5,0.440104,0.638095,0.5
f2,f3,49,1,0.25,0.657919,0.699369,0.505556
f2,f4,49,1,0.25,0.292101,0.673094,0.7
f2,f5,49,1,0.75,0.0994279,0.662222,0.918824
f2,h2,49,0.999985,0.25,0.768221,0.64,0.9625
f2,h3,49,0.99906,0.25,0.851998,0.638095,0.5
h1,f3,49,1,0.5,0.4744,0.699369,0.34
h1,f4,49,1,0.5,0.212492,0.673094,0.34
h1,f5,49,1,0.5,0.269286,0.662222,0.34
h1,h2,49,0.999985,0.5,0.43937,0.64,0.34
h1,h3,49,0.99906,0.5,0.550043,0.638095,0.34
f4,f2,50,0.999996,0.5,0.292101,0.709506,0.931027
f4,f3,50,1,1,0.634183,0.699369,0.935714
f4,h3,50,0.99907,0.5,0.440104,0.638095,0.5
f4,h4,50,0.999126,0.5,0.801733,0.5,0.5
h5,f2,50,0.999996,0.333333,0.191639,0.709506,0.720902
h5,f3,50,1,0.333333,0.517238,0.699369,0.625
h5,f4,50,1,0.333333,0.793936,0.673094,0.913971
h5,h3,50,0.99907,0.666667,0.334537,0.638095,0.964935
h5,h4,50,0.999126,0.666667,0.664526,0.5,0.5
h5,h3,50,0.99907,0.666667,0.334537,0.638095,0.964935
h5,f4,50,1,0.333333,0.793936,0.673094,0.913971
h5,f2,50,0.999996,0.333333,0.191639,0.709506,0.720902
h5,f3,50,1,0.333333,0.517238,0.699369,0.625
h5,h4,50,0.999126,0.666667,0.664526,0.5,0.5
h5,f1,50,1,0.333333,0.119574,0.692044,0.88
h1,f1,50,1,0,0.750855,0.692044,0.687833
h1,f2,50,0.999996,0.5,0.556362,0.709506,0.730909
h1,f3,50,1,0.5,0.4744,0.699369,0.34
h1,f4,50,1,0.5,0.212492,0.673094,0.34
h1,h3,50,0.99907,0.5,0.550043,0.638095,0.34
h1,h4,50,0.999126,0.5,0.367107,0.5,0.7
f3,f1,50,1,0.333333,0.502559,0.692044,0.925
f3,f2,50,0.999996,0.333333,0.657919,0.709506,0.925
f3,f4,50,1,0.666667,0.634183,0.673094,0.8575
f3,h3,50,0.99907,0.333333,0.805921,0.638095,0.7
f3,h4,50,0.999126,0.333333,0.83245,0.5,0.4
f2,f1,50,1,0.5,0.742268,0.692044,0.705508
f2,f3,50,1,0.25,0.657919,0.699369,0.505556
f2,f4,50,1,0.25,0.292101,0.673094,0.7
f2,h3,50,0.99907,0.25,0.851998,0.638095,0.5
f2,h4,50,0.999126,0.25,0.490369,0.5,0.5
h4,f2,50,0.999996,0.5,0.490369,0.709506,0.5
h4,f3,50,1,0.5,0.83245,0.699369,0.645294
h4,f4,50,1,0.5,0.801733,0.673094,0.911765
h4,h3,50,0.99907,1,0.638371,0.638095,0.61
f1,f2,50,0.999996,0.666667,0.742268,0.709506,0.95
f1,f3,50,1,0.333333,0.502559,0.699369,0.890476
f1,f4,50,1,0.333333,0.163344,0.673094,0.5
f1,h3,50,0.99907,0.333333,0.659381,0.638095,0.7
f1,h4,50,0.999126,0.333333,0.350769,0.5,0.5
h1,f2,50,0.999996,0.5,0.556362,0.709506,0.730909
h1,h4,50,0.999126,0.5,0.367107,0.5,0.7
h1,h3,50,0.99907,0.5,0.550043,0.638095,0.34
h1,f3,50,1,0.5,0.4744,0.699369,0.34
h1,f4,50,1,0.5,0.212492,0.673094,0.34
f3,h1,51,0.996546,0.333333,0.4744,0.533333,0.85
f3,h1,51,0.996546,0.333333,0.4744,0.533333,0.85
f3,f4,51,1,0.666667,0.634183,0.673094,0.8575
f3,f5,51,1,0.333333,0.375065,0.662222,0.925
f2,f4,51,1,0.25,0.292101,0.673094,0.7
f2,f5,51,1,0.75,0.0994279,0.662222,0.918824
f2,h1,51,0.996546,0.25,0.556362,0.533333,0.5
f2,f5,51,1,0.75,0.0994279,0.662222,0.918824
f2,f4,51,1,0.25,0.292101,0.673094,0.7
f2,h1,51,0.996546,0.25,0.556362,0.533333,0.5
h5,f3,51,1,0.333333,0.517238,0.699369,0.625
h5,f4,51,1,0.333333,0.793936,0.673094,0.923529
h5,h1,51,0.996546,0.333333,0.228055,0.533333,0.7
f3,f4,51,1,0.666667,0.634183,0.673094,0.8575
f3,h1,51,0.996546,0.333333,0.4744,0.533333,0.536364
f2,h1,51,0.996546,0.25,0.556362,0.533333,0.5
f2,f3,51,1,0.25,0.657919,0.699369,0.505556
h2,f2,51,0.999997,0.5,0.768221,0.709506,0.94
h2,f3,51,1,0.5,0.428662,0.699369,0.8
h2,h1,51,0.996546,0.5,0.43937,0.533333,0.5
h1,f4,52,1,0.5,0.212492,0.688154,0.34
h4,f4,52,1,0.5,0.801733,0.688154,0.911765
h1,f4,52,1,0.5,0.212492,0.688154,0.34
h5,f4,52,1,0.333333,0.793936,0.688154,0.923529
h5,f1,53,1,0.333333,0.119574,0.674107,0.88
h5,f3,53,1,0.333333,0.517238,0.699369,0.75
h3,f1,53,1,0.5,0.659381,0.674107,0.95102
h3,f3,53,1,0.5,0.805921,0.699369,0.981481
h3,h5,53,0.999607,1,0.334537,0.6,0.925
h2,f1,53,1,0.5,0.685799,0.674107,0.964286
h2,f3,53,1,0.5,0.428662,0.699369,0.8
h2,h5,53,0.999607,1,0,0.6,0.85
f3,f1,53,1,0.333333,0.502559,0.674107,0.94
f3,f5,53,1,0.333333,0.375065,0.662222,0.925
f3,h1,53,0.981736,0.333333,0.4744,0.533333,0.536364
f3,h5,53,0.999607,0.333333,0.517238,0.6,0.7
h1,f1,53,1,0,0.750855,0.674107,0.687833
h1,f3,53,1,0.5,0.4744,0.699369,0.34
h1,f5,53,1,0.5,0.269286,0.662222,0.34
h1,h5,53,0.999607,0.5,0.228055,0.6,0.34
h1,f3,53,1,0.5,0.4744,0.699369,0.34
h1,f5,53,1,0.5,0.269286,0.662222,0.34
h1,h5,53,0.999607,0.5,0.228055,0.6,0.34
f2,f3,53,1,0.25,0.657919,0.699369,0.720833
f2,f5,53,1,0.75,0.0994279,0.662222,0.822017
f2,h1,53,0.981736,0.25,0.556362,0.533333,0.5
f2,h5,53,0.999607,0.25,0.191639,0.6,0.5
f4,f3,53,1,1,0.634183,0.699369,0.94375
f4,f5,53,1,0.5,0.552963,0.662222,0.692982
f4,h1,53,0.981736,0.5,0.212492,0.533333,0.3
f4,h2,53,0.999998,0,0.0635079,0.64,0.5
f4,h5,53,0.999607,0.5,0.793936,0.6,0.5
f1,f4,54,1,0.333333,0.163344,0.688154,0.5
f2,f4,54,1,0.25,0.292101,0.688154,0.7
h3,h1,54,0.990062,0.5,0.550043,0.533333,0.9
f2,f4,54,1,0.25,0.292101,0.688154,0.775
f2,h1,54,0.990062,0.25,0.556362,0.533333,0.5
f2,h2,54,0.999999,0.25,0.768221,0.64,0.966667
f1,f3,54,1,0.333333,0.502559,0.71153,0.890476
f1,f4,54,1,0.333333,0.163344,0.688154,0.7
f1,h1,54,0.990062,0,0.750855,0.533333,0.5
f1,h2,54,0.999999,0.333333,0.685799,0.64,0.925
f3,f1,54,1,0.333333,0.502559,0.674107,0.94
f3,f4,54,1,0.666667,0.634183,0.688154,0.563
f3,h1,54,0.990062,0.333333,0.4744,0.533333,0.409689
f3,h2,54,0.999999,0.333333,0.428662,0.64,0.786842
h3,f4,55,1,0.5,0.440104,0.688154,0.94
h3,f5,55,1,0,0.225157,0.662222,0.5
h3,h4,55,0.999972,1,0.638371,0.5,0.5
h4,f2,55,0.999971,0.5,0.490369,0.709506,0.5
h4,f4,55,1,0.5,0.801733,0.688154,0.922794
h4,f5,55,1,0,0.480404,0.662222,0.85
h5,f2,55,0.999971,0.333333,0.191639,0.709506,0.720902
h5,f4,55,1,0.333333,0.793936,0.688154,0.931176
h5,f5,55,1,0.333333,0.750669,0.662222,0.83
h5,h4,55,0.999972,0.666667,0.664526,0.5,0.5
h5,f4,55,1,0.333333,0.793936,0.688154,0.931176
h5,f5,55,1,0.333333,0.750669,0.662222,0.83
h5,f2,55,0.999971,0.333333,0.191639,0.709506,0.720902
h5,h4,55,0.999972,0.666667,0.664526,0.5,0.5
h5,f3,55,1,0.333333,0.517238,0.71153,0.75
f5,f2,55,0.999971,1,0.0994279,0.709506,0.805556
f5,f3,55,1,0.333333,0.375065,0.71153,0.85
f5,h4,55,0.999972,0,0.480404,0.5,0.5
h4,f5,55,1,0,0.480404,0.662222,0.85
h4,f2,55,0.999971,0.5,0.490369,0.709506,0.5
h4,f3,55,1,0.5,0.83245,0.71153,0.909358
f5,f2,55,0.999971,1,0.0994279,0.709506,0.897619
f5,f4,55,1,0.333333,0.552963,0.688154,0.937833
f5,h4,55,0.999972,0,0.480404,0.5,0.5
f5,h5,55,0.999868,0.333333,0.750669,0.6,0.7
h3,f2,55,0.999971,0.5,0.851998,0.709506,0.85
h3,f4,55,1,0.5,0.440104,0.688154,0.95
h3,f5,55,1,0,0.225157,0.662222,0.5
h3,h4,55,0.999972,1,0.638371,0.5,0.5
h3,h5,55,0.999868,1,0.334537,0.6,0.925
f4,f5,56,1,0.5,0.552963,0.662222,0.692982
h3,f5,56,1,0,0.225157,0.662222,0.5
f2,f5,56,1,0.75,0.0994279,0.662222,0.822017
f2,f5,56,1,0.75,0.0994279,0.662222,0.822017
f2,f1,56,0.98604,0.5,0.742268,0.674107,0.555916
h4,f1,56,0.98604,0.5,0.350769,0.674107,0.5
h4,f5,56,1,0,0.480404,0.662222,0.9
h1,f1,56,0.98604,0,0.750855,0.674107,0.758636
h1,f5,56,1,0.5,0.269286,0.662222,0.34
f4,f5,56,1,0.5,0.552963,0.662222,0.928947
h2,f2,56,0.999983,0.5,0.768221,0.716768,0.945455
h2,f3,56,1,0.5,0.428662,0.71153,0.8
f4,f2,56,0.999983,0.5,0.292101,0.716768,0.931027
f4,f3,56,1,1,0.634183,0.71153,0.95
f4,h2,56,1,0,0.0635079,0.664,0.5
f4,h4,56,0.999984,0.5,0.801733,0.5,0.5
f2,f1,57,0.991892,0.5,0.742268,0.674107,0.555916
f2,f1,57,0.991892,0.5,0.742268,0.674107,0.555916
h5,f2,57,0.999195,0.333333,0.191639,0.716768,0.720902
h3,f2,57,0.999195,0.5,0.851998,0.716768,0.85
h3,f2,57,0.999195,0.5,0.851998,0.716768,0.85
h5,f2,57,0.999195,0.333333,0.191639,0.716768,0.720902
h5,h3,57,0.999908,0.666667,0.334537,0.638095,0.967857
h5,h4,57,0.999991,0.666667,0.664526,0.5,0.5
f2,f3,57,1,0.25,0.657919,0.71153,0.776667
f2,h3,57,0.999908,0.25,0.851998,0.638095,0.5
f2,h4,57,0.999991,0.25,0.490369,0.5,0.5
f1,f2,57,0.999195,0.666667,0.742268,0.716768,0.957143
f1,f3,57,1,0.333333,0.502559,0.71153,0.890476
f1,h3,57,0.999908,0.333333,0.659381,0.638095,0.7
f1,h4,57,0.999991,0.333333,0.350769,0.5,0.5
f1,f4,58,1,0.333333,0.163344,0.701525,0.7
h5,f1,58,0.995291,0.333333,0.119574,0.674107,0.9175
f4,f1,58,0.995291,0.5,0.163344,0.674107,0.631667
f4,h2,58,1,0,0.0635079,0.664,0.5
f2,f3,58,1,0.25,0.657919,0.71153,0.813889
f2,f4,58,1,0.25,0.292101,0.701525,0.775
f2,h2,58,1,0.25,0.768221,0.664,0.97
h5,f3,58,1,0.333333,0.517238,0.71153,0.75
h5,f4,58,1,0.333333,0.793936,0.701525,0.5637
h5,f5,58,1,0.333333,0.750669,0.67519,0.83
h5,h2,58,1,0.666667,0,0.664,0.950549
h1,f3,58,1,0.5,0.4744,0.71153,0.34
h1,f4,58,1,0.5,0.212492,0.701525,0.34
h1,f5,58,1,0.5,0.269286,0.67519,0.34
h1,h2,58,1,0.5,0.43937,0.664,0.34
f2,f1,59,0.997265,0.5,0.742268,0.699693,0.606032
f2,h3,59,0.999233,0.25,0.851998,0.638095,0.5
f3,h3,59,0.999233,0.333333,0.805921,0.638095,0.7
f1,h3,59,0.999233,0.333333,0.659381,0.638095,0.7
h2,f5,59,1,0.5,0,0.67519,0.5
h3,f1,59,0.997265,0.5,0.659381,0.699693,0.95102
h3,f5,59,1,0,0.225157,0.67519,0.5
f4,f1,59,0.997265,0.5,0.163344,0.699693,0.757882
f4,f2,59,0.999728,0.5,0.292101,0.716768,0.931027
f4,f5,59,1,0.5,0.552963,0.67519,0.763978
f3,f1,59,0.997265,0.333333,0.502559,0.699693,0.95
f3,f2,59,0.999728,0.333333,0.657919,0.716768,0.925
f3,f5,59,1,0.333333,0.375065,0.67519,0.925
f3,h4,59,0.999997,0.333333,0.83245,0.5,0.4
f4,h2,60,1,0,0.0635079,0.664,0.5
f5,h2,60,1,0.333333,0,0.664,0.5
f1,f2,60,0.999842,0.666667,0.742268,0.716768,0.9625
f1,h2,60,1,0.333333,0.685799,0.664,0.94
f4,f1,60,0.998412,0.5,0.163344,0.699693,0.757882
f4,f2,60,0.999842,0.5,0.292101,0.716768,0.931027
f4,h2,60,1,0,0.0635079,0.664,0.5
f3,f1,60,0.998412,0.333333,0.502559,0.699693,0.95
f3,f4,60,1,0.666667,0.634183,0.701525,0.563
f3,h2,60,1,0.333333,0.428662,0.664,0.786842
f2,f1,60,0.998412,0.5,0.742268,0.699693,0.85322
f2,f3,60,1,0.25,0.657919,0.71153,0.813889
f2,f4,60,1,0.25,0.292101,0.701525,0.775
f2,h2,60,1,0.25,0.768221,0.664,0.972727
h3,f1,60,0.998412,0.5,0.659381,0.699693,0.957143
h3,f3,60,1,0.5,0.805921,0.71153,0.877193
h3,f4,60,1,0.5,0.440104,0.701525,0.95
h3,h2,60,1,0,0.621867,0.664,0.5
h3,h4,60,0.999986,1,0.638371,0.5,0.5
f2,h2,60,1,0.25,0.768221,0.664,0.972727
f2,f1,60,0.998412,0.5,0.742268,0.699693,0.85322
f2,f4,60,1,0.25,0.292101,0.701525,0.775
f2,f3,60,1,0.25,0.657919,0.71153,0.840476
f2,h4,60,0.999986,0.25,0.490369,0.5,0.5
f1,f3,60,1,0.333333,0.502559,0.71153,0.890476
f1,f4,60,1,0.333333,0.163344,0.701525,0.744737
f1,h2,60,1,0.333333,0.685799,0.664,0.94
f1,h4,60,0.999986,0.333333,0.350769,0.5,0.5
